PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,confounder,random,continous1,continous2
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,0,8,3.743531032036345,18.271199566664613
826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,0,77,0.8430250701606954,6.966728337236413
827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,0,69,1.015732340726426,16.254084943793817
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,1,40,0.42736431115759865,5.247706167850446
829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,1,95,0.889868795519964,0.3127769207218887
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,0,96,3.5259834447660894,20.52647234519695
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,1,87,3.846508733750012,12.425643274793417
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,0,14,0.7535119584921097,10.820836366333634
833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,0,97,0.7554341130949429,13.575246711184365
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,1,26,2.157636128958406,13.65970274987243
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,1,27,3.2672804639704025,10.790109447262292
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,1,14,1.6850974379034453,14.992146235433875
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,0,87,2.0498727061201616,17.80392612069339
838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,1,64,3.7554188465201426,20.837056011554346
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,,S,1,22,3.9710521223656245,10.530762589655538
840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,1,30,3.849500646140056,7.751961371726508
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,1,45,1.934664721855281,4.161338873804972
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,S,1,87,2.546347315241465,13.618518735962336
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,0,7,1.6760786865078132,0.3165894173751078
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,1,40,1.412808564178686,8.669220502568868
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,0,23,2.237726041213302,3.2565113192538657
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,0,9,0.41432664323442925,6.229479469918733
847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,1,72,2.4732340430771473,20.69036723162252
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,0,2,0.6486251720749201,18.27402093966197
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,,S,1,79,2.5734356178105253,3.5162042268398177
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,89.1042,C92,C,1,50,0.7650774743989435,13.22124252712696
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,,S,0,31,3.017391730733978,5.626117708312265
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,,S,0,15,2.242196800059678,6.569723450221829
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,,C,1,18,0.9266725869376322,5.819131818437782
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,0,79,1.8389317336143889,10.642873588721237
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,,S,1,88,0.835213478134166,3.797064757642187
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,S,1,55,1.9879867557600597,14.638305265706743
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,,S,0,79,3.0980069211074364,14.556058509925295
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,0,27,1.005958977622536,6.807611810500805
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,,C,1,26,2.00083928555569,2.788832837584826
860,0,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,0,44,3.313301556134349,10.349312159962395
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,,S,1,2,3.539319808537895,14.844397743480377
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,,S,0,69,0.4092469045485303,15.033231916557526
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,1,77,3.6823134630527723,7.853828657299818
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,S,1,0,1.4202944380798264,12.867568190846187
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,,S,0,52,3.7995162353659997,1.6721331128354628
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,,S,1,82,2.1823673999579927,13.157195380107193
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,C,0,84,0.1389961908828088,1.970473012233907
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,1,59,1.1454357581099095,19.300316420959195
869,0,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,1,8,2.055864012997765,20.609361711152303
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,,S,0,93,2.8278206700106607,2.878116701020705
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,,S,0,42,0.2593127067061962,16.48197036012783
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,1,7,3.030275647492234,8.919475706475799
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,1,86,1.8199163201968664,16.009274164518956
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,,S,1,17,2.765590286974355,6.31005147111472
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,C,1,56,0.7318434742986395,12.672569796393397
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,C,0,53,3.6062320101409804,20.027166233511778
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,,S,0,44,1.1961392231285144,1.2085244560987414
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,,S,0,69,0.8339952501215162,0.1767859925211328
879,0,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,0,89,1.8545300186880609,15.01374375099316
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,0,27,2.527681975724056,2.706444236249531
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,,S,1,81,3.6782880519124714,1.7539762905941285
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,,S,0,86,1.291330913349325,8.31855746012632
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,,S,1,26,0.8777615713724525,1.5292485124652444
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,S,0,53,0.02992020748412605,17.61007883765664
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,,S,0,21,3.844692032508387,18.292119209024413
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,,Q,1,38,3.1638770865038475,3.291958224196752
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,S,0,73,3.2971196886444334,15.415094827080827
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,0,7,0.5231358182033738,5.792775319843413
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,0,4,3.1067772238444005,19.472311640883028
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,1,45,0.285168206210785,17.12552994763325
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,,Q,0,24,3.397290225365205,8.076312941140646
